計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.557,0.7329053217821786,256
0.558,1.14480198019802,256
0.559,1.5276918316831685,256
0.56,1.6698251856435655,256
0.561,1.5015857054455448,256
0.562,1.1012917698019804,256
0.563,0.5414603960396046,256
0.564,-0.07348391089108895,256
0.565,-0.5549969059405935,256
0.566,-0.9610922029702965,256
0.567,-1.3729888613861378,256
0.568,-1.6050433168316824,256
0.569,-1.538327660891089,256
0.57,-1.1699412128712865,256
0.571,-0.6304146039603957,256
0.572,-0.027073019801979757,256
0.573,0.4950495049504955,256
0.574,0.9214495668316834,256
0.575,1.3159421410891095,256
0.576,1.6176129331683171,256
0.577,1.6408183787128725,256
0.578,1.3913598391089117,256
0.579,0.8547339108910892,256
0.58,0.26589573019802054,256
0.581,-0.2939356435643558,256
0.582,-0.7493425123762368,256
0.583,-1.132232363861386,256
0.584,-1.520923576732673,256
0.585,-1.6137453589108905,256
0.586,-1.4252011138613854,256
0.587,-0.9900990099009894,256
0.588,-0.38965810643564314,256
0.589,0.19627939356435672,256
0.59,0.6661896658415843,256
0.591,1.0722849628712872,256
0.592,1.466777537128714,256
0.593,1.678527227722773,256
0.594,1.5566986386138615,256
0.595,1.1680074257425745,256
0.596,0.6139774133663374,256
0.597,-0.012569616336633224,256
0.598,-0.5027846534653458,256
0.599,-0.9088799504950488,256
0.6,-1.3178759282178214,256
0.601,-1.587639232673267,256
0.602,-1.5615331064356428,256
0.603,-1.2685643564356432,256
0.604,-0.746441831683168,256
0.605,-0.1721070544554451,256
0.606,0.4109297648514859,256
0.607,0.8170250618811888,256
0.608,1.2318224009901,256
0.609,1.5857054455445545,256
0.61,1.6553217821782191,256
0.611,1.4261680074257426,256
0.612,0.9736618193069311,256
0.613,0.35291615099009976,256
0.614,-0.22431930693069277,256
0.615,-0.6884282178217819,256
0.616,-1.053913985148514,256
0.617,-1.4455058787128707,256
0.618,-1.6253480816831682,256
0.619,-1.4716120049504948,256
0.62,-1.0887221534653464,256
0.621,-0.5230894183168315,256
0.622,0.07735148514851559,256
0.623,0.5617651608910897,256
0.624,0.9939665841584161,256
0.625,1.3942605198019815,256
0.626,1.6553217821782191,256
0.627,1.5741027227722775,256
0.628,1.2347230816831694,256
0.629,0.7009978341584165,256
0.63,0.11215965346534712,256
0.631,-0.4331683168316827,256
0.632,-0.8537670173267322,256
0.633,-1.2569616336633656,256
0.634,-1.5934405940594054,256
0.635,-1.6282487623762372,256
0.636,-1.341081373762376,256
0.637,-0.8711711014851484,256
0.638,-0.2678295173267324,256
0.639,0.3094059405940601,256
0.64,0.7445080445544562,256
0.641,1.1680074257425745,256
0.642,1.5392945544554466,256
0.643,1.6698251856435655,256
0.644,1.4870823019801982,256
0.645,1.06358292079208,256
0.646,0.47474474009901046,256
0.647,-0.1489016089108905,256
0.648,-0.618811881188118,256
0.649,-1.024907178217821,256
0.65,-1.4164990717821775,256
0.651,-1.6311494430693065,256
0.652,-1.5325262995049498,256
0.653,-1.1728418935643559,256
0.654,-0.618811881188118,256
0.655,-0.012569616336633224,256
0.656,0.509552908415842,256
0.657,0.9127475247524754,256
0.658,1.3101407797029703,256
0.659,1.6408183787128725,256
0.66,1.6408183787128725,256
0.661,1.359452351485149,256
0.662,0.8431311881188123,256
0.663,0.2252862004950498,256
0.664,-0.32294245049504894,256
0.665,-0.7609452351485145,256
0.666,-1.1728418935643559,256
0.667,-1.541228341584158,256
0.668,-1.6398514851485149,256
0.669,-1.4077970297029703,256
0.67,-0.9813969678217815,256
0.671,-0.3925587871287127,256
0.672,0.2049814356435648,256
0.673,0.6661896658415843,256
0.674,1.0548808787128718,256
0.675,1.4725788985148518,256
0.676,1.678527227722773,256
0.677,1.5421952351485149,256
0.678,1.1390006188118815,256
0.679,0.5965733292079212,256
0.68,0.004834467821782911,256
0.681,-0.5201887376237619,256
0.682,-0.9233833539603954,256
0.683,-1.3468827351485144,256
0.684,-1.6108446782178216,256
0.685,-1.570235148514851,256
0.686,-1.2627629950495047,256
0.687,-0.7493425123762368,256
0.688,-0.15760365099009857,256
0.689,0.41963180693069324,256
