計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.539,1.5247911509901002,26
0.54,1.4696782178217822,26
0.541,1.408763923267328,26
0.542,1.3739557549504957,26
0.543,1.3478496287128723,26
0.544,1.3072400990099022,26
0.545,1.2985380569306935,26
0.546,1.3043394183168326,26
0.547,1.2869353341584164,26
0.548,1.2724319306930698,26
0.549,1.2579285272277234,26
0.55,1.2579285272277234,27
0.551,1.260829207920793,27
0.552,1.2318224009901,27
0.553,1.2347230816831694,27
0.554,1.2376237623762376,27
0.555,1.2376237623762376,27
0.556,1.2028155940594067,27
0.557,1.165106745049505,27
0.558,1.165106745049505,27
0.559,1.1825108292079212,27
0.56,1.165106745049505,27
0.561,1.162206064356437,27
0.562,1.1796101485148514,27
0.563,1.1680074257425745,27
0.564,1.1680074257425745,27
0.565,1.162206064356437,27
0.566,1.1709081064356441,27
0.567,1.1825108292079212,27
0.568,1.1709081064356441,27
0.569,1.1767094678217835,27
0.57,1.19121287128713,27
0.571,1.1796101485148514,27
0.572,1.19121287128713,27
0.573,1.1738087871287137,27
0.574,1.1796101485148514,27
0.575,1.1738087871287137,27
0.576,1.1883121905940603,27
0.577,1.1709081064356441,27
0.578,1.165106745049505,27
0.579,1.159305383663367,27
0.58,1.165106745049505,27
0.581,1.1506033415841592,27
0.582,1.1970142326732676,27
0.583,1.1796101485148514,27
0.584,1.1854115099009908,27
0.585,1.19121287128713,27
0.586,1.194113551980198,27
0.587,1.2086169554455446,27
0.588,1.1999149133663374,27
0.589,1.2028155940594067,27
0.59,1.2057162747524763,27
0.591,1.1999149133663374,27
0.592,1.1999149133663374,27
0.593,1.1883121905940603,27
0.594,1.1825108292079212,27
0.595,1.19121287128713,27
0.596,1.1883121905940603,27
0.597,1.1767094678217835,27
0.598,1.1883121905940603,27
0.599,1.19121287128713,27
0.6,1.194113551980198,28
0.601,1.1999149133663374,28
0.602,1.211517636138614,28
0.603,1.2260210396039606,28
0.604,1.211517636138614,28
0.605,1.2260210396039606,28
0.606,1.2144183168316838,28
0.607,1.2028155940594067,28
0.608,1.2028155940594067,28
0.609,1.194113551980198,28
0.61,1.19121287128713,28
0.611,1.19121287128713,28
0.612,1.194113551980198,28
0.613,1.1883121905940603,28
0.614,1.2057162747524763,28
0.615,1.1825108292079212,28
0.616,1.1883121905940603,28
0.617,1.2028155940594067,28
0.618,1.1883121905940603,28
0.619,1.1999149133663374,28
0.62,1.1970142326732676,28
0.621,1.2057162747524763,28
0.622,1.2144183168316838,28
0.623,1.2028155940594067,28
0.624,1.194113551980198,28
0.625,1.1854115099009908,28
0.626,1.1709081064356441,28
0.627,1.1796101485148514,28
0.628,1.165106745049505,28
0.629,1.1680074257425745,28
0.63,1.165106745049505,28
0.631,1.162206064356437,28
0.632,1.1535040222772281,28
0.633,1.165106745049505,28
0.634,1.1535040222772281,28
0.635,1.1564047029702975,28
0.636,1.159305383663367,28
0.637,1.194113551980198,28
0.638,1.1854115099009908,28
0.639,1.1796101485148514,28
0.64,1.162206064356437,28
0.641,1.1535040222772281,28
0.642,1.1506033415841592,28
0.643,1.1419012995049511,28
0.644,1.124497215346535,28
0.645,1.1273978960396045,28
0.646,1.1128944925742579,28
0.647,1.10419245049505,28
0.648,1.0954904084158419,28
0.649,1.1012917698019804,28
0.65,1.0983910891089115,29
0.651,1.1070931311881196,29
0.652,1.1157951732673268,29
0.653,1.10419245049505,29
0.654,1.0954904084158419,29
0.655,1.10419245049505,29
0.656,1.0809870049504953,29
0.657,1.0983910891089115,29
0.658,1.0664836014851489,29
0.659,1.0577815594059408,29
0.66,1.0519801980198022,29
0.661,1.046178836633664,29
0.662,1.0258740717821788,29
0.663,1.0374767945544556,29
0.664,1.0287747524752475,29
0.665,1.0171720297029707,29
0.666,1.0142713490099013,29
0.667,1.0113706683168324,29
0.668,1.0026686262376243,29
0.669,1.0142713490099013,29
0.67,0.9852645420792081,29
0.671,0.9736618193069311,29
0.672,0.9736618193069311,29
