計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.792,-2.385326423267326,31
0.793,-2.431737314356435,31
0.794,-2.391127784653465,31
0.795,-2.3882271039603955,31
0.796,-2.382425742574257,31
0.797,-2.3505182549504946,31
0.798,-2.3273128094059405,31
0.799,-2.3302134900990095,31
0.8,-2.324412128712871,32
0.801,-2.3157100866336626,32
0.802,-2.312809405940594,32
0.803,-2.312809405940594,32
0.804,-2.3012066831683162,32
0.805,-2.289603960396039,32
0.806,-2.3099087252475248,32
0.807,-2.333114170792079,32
0.808,-2.3273128094059405,32
0.809,-2.3157100866336626,32
0.81,-2.312809405940594,32
0.811,-2.3099087252475248,32
0.812,-2.3041073638613856,32
0.813,-2.28670327970297,32
0.814,-2.2721998762376234,32
0.815,-2.260597153465346,32
0.816,-2.2983060024752473,32
0.817,-2.2809019183168315,32
0.818,-2.295405321782178,32
0.819,-2.283802599009901,32
0.82,-2.295405321782178,32
0.821,-2.3273128094059405,32
0.822,-2.3505182549504946,32
0.823,-2.344716893564356,32
0.824,-2.333114170792079,32
0.825,-2.3389155321782176,32
0.826,-2.318610767326732,32
0.827,-2.3099087252475248,32
0.828,-2.3099087252475248,32
0.829,-2.2983060024752473,32
0.83,-2.3012066831683162,32
0.831,-2.318610767326732,32
0.832,-2.28670327970297,32
0.833,-2.2809019183168315,32
0.834,-2.283802599009901,32
0.835,-2.3099087252475248,32
0.836,-2.318610767326732,32
0.837,-2.318610767326732,32
0.838,-2.312809405940594,32
0.839,-2.3389155321782176,32
0.84,-2.3534189356435644,32
0.841,-2.3273128094059405,32
0.842,-2.312809405940594,32
0.843,-2.2983060024752473,32
0.844,-2.2751005569306924,32
0.845,-2.2228883044554455,32
0.846,-2.211285581683168,32
0.847,-2.2402923886138613,32
0.848,-2.2199876237623757,32
0.849,-2.2083849009900987,32
0.85,-2.237391707920792,33
0.851,-2.2431930693069306,33
0.852,-2.2721998762376234,33
0.853,-2.283802599009901,33
0.854,-2.2983060024752473,33
0.855,-2.295405321782178,33
0.856,-2.3273128094059405,33
0.857,-2.3505182549504946,33
0.858,-2.3534189356435644,33
0.859,-2.3766243811881185,33
0.86,-2.391127784653465,33
0.861,-2.391127784653465,33
0.862,-2.4114325495049505,33
0.863,-2.4230352722772275,33
0.864,-2.4346379950495045,33
0.865,-2.431737314356435,33
0.866,-2.4520420792079203,33
0.867,-2.475247524752475,33
0.868,-2.4984529702970293,33
0.869,-2.504254331683168,33
0.87,-2.4926516089108905,33
0.871,-2.4926516089108905,33
0.872,-2.5013536509900987,33
0.873,-2.5013536509900987,33
0.874,-2.4868502475247523,33
0.875,-2.478148205445544,33
0.876,-2.4549427599009896,33
0.877,-2.420134591584158,33
0.878,-2.402730507425742,33
0.879,-2.3940284653465342,33
0.88,-2.3592202970297023,33
0.881,-2.3563196163366333,33
0.882,-2.3302134900990095,33
0.883,-2.341816212871287,33
