計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.851,0.11215965346534712,34
0.852,0.11215965346534712,34
0.853,0.12376237623762407,34
0.854,0.09765625000000058,34
0.855,0.11215965346534712,34
0.856,0.11506033415841599,34
0.857,0.12086169554455518,34
0.858,0.11506033415841599,34
0.859,0.12666305693069363,34
0.86,0.12376237623762407,34
0.861,0.12086169554455518,34
0.862,0.12666305693069363,34
0.863,0.12956373762376253,34
0.864,0.12666305693069363,34
0.865,0.1179610148514856,34
0.866,0.12086169554455518,34
0.867,0.12376237623762407,34
0.868,0.12376237623762407,34
0.869,0.12376237623762407,34
0.87,0.11506033415841599,34
0.871,0.10635829207920865,34
0.872,0.12956373762376253,34
0.873,0.13536509900990173,34
0.874,0.11506033415841599,34
0.875,0.12086169554455518,34
0.876,0.1179610148514856,34
0.877,0.09765625000000058,34
0.878,0.12086169554455518,34
0.879,0.12956373762376253,34
0.88,0.11506033415841599,34
0.881,0.13826577970297058,34
0.882,0.14406714108910906,34
0.883,0.12666305693069363,34
